id,name,country,collab_score,broadcast_score,commerce_score,followers_num,median_views_num,engagement_pct,price_num,field_tags,video_tags,cpv,view_rate_pct,creator_segment,price_tier,potential_group
thucmin98,Nguyễn Công Thức,Việt Nam,85.8,,90.4,1500000.0,60600.0,5.18,487286.0,Thương mại điện tử (không dùng ứng dụng),"Cuộc sống hàng ngày, Hát nhép, Nhảy",8.04102310231023,4.04,Mega,Low,General / Low Priority
thunglongfamily,Thủng Long Family (TLF),Việt Nam,76.7,91.6,,2900000.0,91200.0,4.45,8118964.0,"Làm đẹp và chăm sóc cá nhân, Mẹ & Bé, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Thực phẩm và Đồ uống",Nhảy,89.02372807017544,3.144827586206896,Mega,Medium,General / Low Priority
thuuyen1402,Nông Thị Thu Uyên,Việt Nam,79.9,97.2,,637550.0,71350.0,6.9,3488901.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Sản phẩm gia dụng",Hướng dẫn & mẹo làm đẹp,48.898402242466716,11.1912791153635,Macro,Low,General / Low Priority
thuy_lcc,Phương Thuỳ,Việt Nam,78.4,93.8,,1400000.0,20700.0,10.66,3915672.0,,Nhảy,189.16289855072463,1.4785714285714286,Mega,Low,General / Low Priority
thuychiofficial,Thuỳ Chi,Việt Nam,74.7,90.2,,758900.0,175150.0,7.295,80000000.0,,Âm nhạc,456.7513559805881,23.079457108973514,Macro,Premium,General / Low Priority
thuycoluong,ThuyCoLuong 💎,Việt Nam,77.5,94.4,,1100000.0,450700.0,5.12,9580866.0,"Chăm sóc da, Dịch vụ kinh doanh, Làm đẹp và chăm sóc cá nhân, Tin tức và Giải trí",Hài kịch,21.257745728866208,40.97272727272727,Mega,Medium,Cost-efficient
thuyhang2310,Thuý Hằng (HeyB),Việt Nam,78.05,94.2,,355500.0,56850.0,13.850000000000001,4470409.0,,Nhảy,78.63516270888303,15.9915611814346,Mid-tier,Low,General / Low Priority
thuykieu_2802,Thúy Kiều,Việt Nam,85.9,93.7,,2400000.0,113950.0,4.37,9319038.0,"Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Sản phẩm gia dụng, Trang phục và phụ kiện khác","Hướng dẫn & mẹo làm đẹp, Khám phá nhà hàng, Trang phục",81.78181658622202,4.747916666666667,Mega,Medium,General / Low Priority
thuyle2000,Thụy Lê,Việt Nam,78.75,97.2,,2600000.0,237300.0,4.425,1315375.0,"Thiết bị, Thực phẩm và Đồ uống","Cuộc sống hàng ngày, Thiết kế & chăm sóc tóc",5.543088916982723,9.126923076923077,Mega,Low,Cost-efficient
thuylinh.dangg,Thuỳ Linh Đặng🐱,Việt Nam,74.69999999999999,,,1200000.0,72600.0,3.585,8659916.0,,"Hát nhép, Ảnh tự chụp",119.28258953168044,6.05,Mega,Medium,General / Low Priority
thuymy0908,ThuỳMỵ499,Việt Nam,88.25,90.4,96.8,1400000.0,29850.0,7.2749999999999995,10000000.0,,Trò chơi điện tử,335.00837520938023,2.132142857142857,Mega,Medium,Collab-ready
thuyychii009,Giả vờ đẹp gái…,Việt Nam,94.85,95.2,96.8,239000.0,27300.0,16.685,2000000.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",73.26007326007326,11.422594142259413,Mid-tier,Low,Collab-ready
thyvotri,Thy Vô Tri,Việt Nam,77.75,91.6,,970000.0,374950.0,4.205,50000000.0,,"Cuộc sống hàng ngày, Gia đình, Khám phá nhà hàng, Mukbang & Nếm thức ăn",133.35111348179757,38.654639175257735,Macro,Premium,General / Low Priority
tiencabuu,Tiên Cà Bu,Việt Nam,79.4,97.2,,710900.0,334150.0,7.3,9105154.0,"May mặc & Phụ kiện, Trang phục và phụ kiện khác","Cuộc sống hàng ngày, Thể dục, Tình yêu & Mối quan hệ lãng mạn",27.248702678437827,47.003798002532,Macro,Medium,General / Low Priority
tienmukbang1,Bà Tiên Ăn Cá Viên Chiên🍒🍟,Việt Nam,93.7,91.0,94.0,1500000.0,66150.0,5.51,5000000.0,,"Hướng dẫn & mẹo làm đẹp, Mukbang & Nếm thức ăn",75.58578987150416,4.41,Mega,Medium,General / Low Priority
tieu_hy26,Tiểu Hý,Việt Nam,74.7,90.2,,2700000.0,754600.0,3.755,15000000.0,,"Hát nhép, Nhảy",19.8780811025709,27.94814814814815,Mega,High,Cost-efficient
tieulinhfl,Tiểu Linh fl,Việt Nam,75.44999999999999,96.2,,1300000.0,544450.0,8.105,1040333.0,,Trò chơi điện tử,1.910796216365139,41.88076923076923,Mega,Low,Awareness Booster
tieumanthaune,Tiểu Màn Thầu,Việt Nam,76.65,92.3,,3100000.0,341200.0,4.055,11258992.0,"Thực phẩm và Đồ uống, Ứng dụng","Gia đình, Khám phá nhà hàng",32.99821805392732,11.006451612903225,Mega,Medium,General / Low Priority
tieuminhphungne,Tiêu Minh Phụng,Việt Nam,72.4,,,1200000.0,95300.0,5.58,2301919.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Tin tức và Giải trí","Hát nhép, Phim ảnh & Truyền hình, Âm nhạc",24.15444910807975,7.941666666666666,Mega,Low,General / Low Priority
tieungao1907,Tiểuu Ngáoo,Việt Nam,78.5,91.6,,4900000.0,492300.0,4.92,31584000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sức khỏe, Tin tức và Giải trí",Hài kịch,64.15600243753809,10.046938775510204,Mega,High,General / Low Priority
tieungocbuofficial,Tieu Ngoc,Việt Nam,72.2,,,1000000.0,146900.0,1.63,5261500.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sức khỏe, Thương mại điện tử (không dùng ứng dụng)","Hướng dẫn & mẹo làm đẹp, Trang phục",35.81688223281144,14.69,Mega,Medium,General / Low Priority
tiktokcuacong7,Nghiêm Xuân Công,Việt Nam,78.30000000000001,96.15,,757400.0,449000.0,5.135,10300000.0,,"Nấu ăn & Công thức nấu ăn, Đồ uống & Sản xuất",22.93986636971047,59.281753366781096,Macro,Medium,Awareness Booster
tin3phut.real.channel,Tin 3 Phút,Việt Nam,74.9,,,641350.0,47900.0,5.245,1315375.0,,Tin tức xã hội & Sự kiện,27.460855949895617,7.468620877835814,Macro,Low,General / Low Priority
tin_nguyen_9,Tín Nguyễn,Việt Nam,77.7,91.6,,5500000.0,138900.0,5.62,19402492.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Tin tức và Giải trí","Cuộc sống hàng ngày, Hài kịch, Nhà cửa & Vườn tược, Phim ảnh & Truyền hình",139.6867674586033,2.5254545454545454,Mega,High,General / Low Priority
tinathaothidaily,tinathaothidaily,Việt Nam,76.1,,,2400000.0,1022950.0,6.415,58216708.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Tin tức và Giải trí","Cuộc sống hàng ngày, Khám phá nhà hàng, Mukbang & Nếm thức ăn",56.91060951170634,42.62291666666667,Mega,Premium,General / Low Priority
tinhnguyen241298,Tính Nguyễn,Việt Nam,76.6,,,3000000.0,273700.0,3.91,12447275.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác",Hài kịch,45.47780416514432,9.123333333333333,Mega,Medium,General / Low Priority
tinkhongh98,Anh Bar,Việt Nam,79.25,91.95,,710500.0,319150.0,6.715,11807704.0,"Chăm sóc da, Cải tạo nhà cửa, Làm đẹp và chăm sóc cá nhân, Thiết bị",Hài kịch,36.99734920883597,44.919071076706544,Macro,Medium,General / Low Priority
tiuthoo,Tiêu Thố Đêyy,Việt Nam,78.9,91.94999999999999,,928050.0,156800.0,7.605,7949903.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Tin tức và Giải trí","Cuộc sống hàng ngày, Hài kịch",50.70091198979592,16.89564139863154,Macro,Medium,General / Low Priority
tmvx_77,MyyÚu:),Việt Nam,77.4,90.9,,632250.0,446250.0,5.51,4749143.0,,Trò chơi điện tử,10.64233725490196,70.58125741399762,Macro,Low,Cost-efficient
tnhadinh,Trương Nhã Dinh,Việt Nam,77.4,91.6,,2500000.0,193800.0,2.57,31584000.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm, Sức khỏe, Thực phẩm và Đồ uống","Cuộc sống hàng ngày, Du lịch, Hướng dẫn & mẹo làm đẹp",162.97213622291022,7.752000000000001,Mega,High,General / Low Priority
tocvang.hoe,Tóc Vàng hoe,Việt Nam,79.8,,,2400000.0,1300000.0,4.44,4000000.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Thương mại điện tử (không dùng ứng dụng), Thực phẩm và Đồ uống",Mukbang & Nếm thức ăn,3.076923076923077,54.166666666666664,Mega,Low,Cost-efficient
tofn.official,Trần Quốc Toàn,Việt Nam,77.4,93.7,,937800.0,549200.0,5.26,7000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sản phẩm gia dụng, Sức khỏe","Hài kịch, Hát nhép, Hướng dẫn & mẹo làm đẹp, Tình yêu & Mối quan hệ lãng mạn",12.745812090313184,58.56259330347622,Macro,Medium,Cost-efficient
toilabichthuy_,𝓑𝓲́𝓬𝓱 𝓣𝓱𝓾𝔂̀⛓️‍💥,Việt Nam,87.5,96.0,,164700.0,46200.0,19.11,2500000.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",54.112554112554115,28.051001821493628,Mid-tier,Low,Collab-ready
tolachip_222,Chipp💢,Việt Nam,87.3,95.8,,272000.0,89150.0,17.895,13693645.0,,"Hát nhép, Nhảy",153.60229949523276,32.775735294117645,Mid-tier,Medium,Collab-ready
tolahann08,hann,Việt Nam,79.4,95.8,,1100000.0,712100.0,10.6,19263038.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",27.05102934981042,64.73636363636363,Mega,High,General / Low Priority
tophuong22,Gia đình Miu bánh bao,Việt Nam,79.65,92.3,,524600.0,193950.0,6.664999999999999,22632122.0,,"Bé, Gia đình",116.69049755091518,36.97102554327106,Macro,High,General / Low Priority
tra.dang.904,☘️Trà Đặng☘️,Việt Nam,75.9,91.6,,21100000.0,2100000.0,2.58,85000000.0,"Chăm sóc da, Dịch vụ đời sống, Làm đẹp và chăm sóc cá nhân, Tin tức và Giải trí","Hoạt hình & Cosplay, Nhảy, Trò chơi điện tử",40.476190476190474,9.95260663507109,Mega,Premium,General / Low Priority
tramdo.98,Trâm Đô,Việt Nam,76.5,90.2,,6900000.0,223500.0,3.2800000000000002,30000000.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Sức khỏe, Thực phẩm và Đồ uống","Nhảy, Tiểu phẩm",134.2281879194631,3.239130434782609,Mega,High,General / Low Priority
trammoctb,Trâm Mốc,Việt Nam,76.4,,,729400.0,49200.0,3.57,2154402.0,Thực phẩm và Đồ uống,"Chăm sóc thú cưng, Cuộc sống hàng ngày, Hát nhép, Mukbang & Nếm thức ăn, Nấu ăn & Công thức nấu ăn",43.788658536585366,6.745270085001372,Macro,Low,General / Low Priority
tranbom.vcu,Trần Bơm,Việt Nam,77.1,95.8,,417200.0,1100000.0,6.99,18740856.0,Tin tức và Giải trí,Hài kịch,17.03714181818182,263.6625119846596,Mid-tier,High,Cost-efficient
trang.beu11,Trang bếu,Việt Nam,79.8,98.6,,890350.0,134850.0,14.585,2581910.0,"Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Mỹ phẩm, Tin tức và Giải trí",Hài kịch,19.14653318502039,15.145729207614982,Macro,Low,General / Low Priority
trang_xinh86,Thủy Trang,Việt Nam,76.3,,,703800.0,30500.0,1.36,1316000.0,"Dịch vụ kinh doanh, Sức khỏe, Thực phẩm và Đồ uống","Mukbang & Nếm thức ăn, Nấu ăn & Công thức nấu ăn",43.14754098360656,4.333617504973004,Macro,Low,General / Low Priority
tranganh.2705,Trang Anh,Việt Nam,69.44999999999999,,,666800.0,135450.0,1.62,451957.0,,Nhảy,3.3367072720561093,20.31343731253749,Macro,Low,General / Low Priority
tranghy.1603,tranghy.1603,Việt Nam,74.25,97.9,,1100000.0,35150.0,4.12,318312.0,Tin tức và Giải trí,"Cuộc sống hàng ngày, Du lịch",9.055817923186344,3.1954545454545458,Mega,Low,General / Low Priority
trangihihi,𝐂ẩ𝐦 Đà𝐨 𝐓𝐡𝐮 𝐓𝐫𝐚𝐧𝐠🐈,Việt Nam,76.2,,,705350.0,37150.0,7.03,3356210.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",90.34212651413189,5.266888778620543,Macro,Low,General / Low Priority
trangrung08,Trang Rừng 🤭🤭,Việt Nam,76.6,94.4,,3100000.0,888700.0,9.455,30000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí",Hài kịch,33.75717339934736,28.66774193548387,Mega,High,General / Low Priority
trangtam2607,Trang Tấm,Việt Nam,77.6,95.8,,699300.0,860600.0,5.88,22451140.0,"Thương mại điện tử (không dùng ứng dụng), Thực phẩm và Đồ uống",Nấu ăn & Công thức nấu ăn,26.08777597025331,123.06592306592306,Macro,High,General / Low Priority
trangtrang1402206,Chang ngố 🥦,Việt Nam,80.2,93.8,,572300.0,64200.0,18.41,100000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân","Hát nhép, Nhảy",1.557632398753894,11.217892713611741,Macro,Low,General / Low Priority
tranngocphuongmai,Trần Ngọc Phương Mai,Việt Nam,76.15,90.3,,4300000.0,24950.0,3.24,1329861.0,Sức khỏe,"Gia đình, Hài kịch, Tiểu phẩm",53.30104208416834,0.5802325581395349,Mega,Low,General / Low Priority
tranngoctuyen09,Trần Ngọc Tuyền,Việt Nam,88.95,95.19999999999999,,3400000.0,30000.0,5.82,20000000.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy, Trang phục",666.6666666666666,0.8823529411764706,Mega,High,Collab-ready
trannhattan4,Trần Nhật Tân,Việt Nam,93.6,91.6,95.2,2100000.0,425100.0,5.36,18000000.0,"May mặc & Phụ kiện, Tin tức và Giải trí, Trang phục và phụ kiện khác","Hát nhép, Nhảy",42.342978122794634,20.242857142857144,Mega,High,General / Low Priority
trannhavan044,Tép 🌥️,Unknown,76.55000000000001,92.1,,690800.0,39700.0,6.8149999999999995,2798611.0,,"Hát nhép, Nhảy",70.4939798488665,5.746960046323104,Macro,Low,General / Low Priority
trantrung2000,Trần Trung,Việt Nam,66.35,,,3500000.0,3342.5,12.745,13153750.0,Thương mại điện tử (không dùng ứng dụng),"Hài kịch, Tiểu phẩm",3935.3029169783094,0.0955,Mega,Medium,General / Low Priority
tranvyvy2609,Trần Vy Vy,Việt Nam,77.2,91.6,,4650000.0,662100.0,6.0,9268146.0,,"Hài kịch, Hát nhép, Nhảy",13.998106026280018,14.238709677419356,Mega,Medium,Cost-efficient
tranxinh1101,Trần Xuân Quế Trân PDA,Việt Nam,89.2,,92.0,1300000.0,16400.0,12.52,4500000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Ứng dụng","Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",274.390243902439,1.2615384615384615,Mega,Low,Collab-ready
trasuasanthai,Trà sữa SanThai,Việt Nam,79.0,93.8,,552500.0,76400.0,4.74,5351087.0,,"Cuộc sống hàng ngày, Khám phá nhà hàng, Đồ uống & Sản xuất",70.0404057591623,13.828054298642535,Macro,Medium,General / Low Priority
travaminhh,Chà và Minh,Việt Nam,76.4,92.3,,884150.0,985000.0,3.965,39537278.0,"Sản phẩm gia dụng, Sức khỏe, Thiết bị","Gia đình, Tình yêu & Mối quan hệ lãng mạn",40.13936852791878,111.40643555957699,Macro,High,General / Low Priority
trien.13,TRIỂN CHILL,Việt Nam,78.9,97.9,,727100.0,35100.0,11.67,2716378.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân",Cuộc sống hàng ngày,77.3896866096866,4.827396506670334,Macro,Low,General / Low Priority
trieuvi209,Triệu Vi,Việt Nam,88.05,94.05,,2400000.0,110000.0,3.3899999999999997,2148073.0,,Hướng dẫn & mẹo làm đẹp,19.527936363636364,4.583333333333333,Mega,Low,General / Low Priority
trinhhyy,Trinh Hyy,Việt Nam,95.8,93.0,98.4,2500000.0,28700.0,2.36,10000000.0,,"Hướng dẫn & mẹo làm đẹp, Tiểu phẩm",348.4320557491289,1.1480000000000001,Mega,Medium,General / Low Priority
trinhle1707,Lê Trinh,Việt Nam,96.45,93.75,98.80000000000001,2000000.0,50750.0,3.05,15000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Sức khỏe, Thương mại điện tử (không dùng ứng dụng)","Hướng dẫn & mẹo làm đẹp, Tình yêu & Mối quan hệ lãng mạn",295.5665024630542,2.5375,Mega,High,General / Low Priority
trnkhnh2576,Thương Hoàng,Việt Nam,78.9,95.8,,1100000.0,842700.0,8.28,13595000.0,,Nhảy,16.132668802658124,76.60909090909091,Mega,Medium,Cost-efficient
tronmama93,Tròn Mama,Việt Nam,81.3,98.94999999999999,,462100.0,125000.0,4.08,1516218.0,,"Cuộc sống hàng ngày, Sản phẩm công nghệ & Thử nghiệm, Trang phục",12.129744,27.05042198658299,Mid-tier,Low,General / Low Priority
troxlacci,Trox & Lacci,Việt Nam,80.95,94.75,,2500000.0,1217050.0,6.215,80000000.0,"Làm đẹp và chăm sóc cá nhân, Nước hoa, Thực phẩm và Đồ uống, Tin tức và Giải trí","Gia đình, Hài kịch",65.7327143502732,48.681999999999995,Mega,Premium,Collab-ready
trucmaysociu,˚✧₊⁎ Trúc Mây ⁎⁺˳✧༚,Việt Nam,79.9,92.3,,319800.0,180300.0,7.18,11042941.0,,"Hát nhép, Hướng dẫn & mẹo làm đẹp, Ảnh tự chụp",61.247592900721024,56.37898686679175,Mid-tier,Medium,General / Low Priority
truki2002,Truki,Việt Nam,80.25,92.30000000000001,,2100000.0,190600.0,4.52,7000000.0,Game,"Cuộc sống hàng ngày, Nhảy, Trò chơi điện tử",36.72612801678909,9.076190476190476,Mega,Medium,General / Low Priority
trumpan06live,Pan06🔥🇻🇳,Việt Nam,79.4,93.0,,1200000.0,1500000.0,5.13,5000000.0,,Trò chơi điện tử,3.3333333333333335,125.0,Mega,Medium,Cost-efficient
truongdinhhoangboxing,Trương Đình Hoàng,Việt Nam,73.8,,,1600000.0,18800.0,4.06,8154814.0,"Thể thao và Hoạt động ngoài trời, Tin tức và Giải trí","Thể dục, Thể thao mạo hiểm",433.7667021276596,1.175,Mega,Medium,General / Low Priority
truonghaicutephomaique,cà chua di động 🤡🍅,Việt Nam,94.0,98.7,,399650.0,37800.0,12.59,5500000.0,"Làm đẹp và chăm sóc cá nhân, May mặc & Phụ kiện, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Trang phục và phụ kiện khác",Nhảy,145.5026455026455,9.458275991492556,Mid-tier,Medium,Collab-ready
truongphuongcherry,Trương Phương,Việt Nam,77.2,,,1300000.0,475000.0,4.15,21012083.0,,"Cuộc sống hàng ngày, Mukbang & Nếm thức ăn, Tình yêu & Mối quan hệ lãng mạn",44.23596421052632,36.53846153846153,Mega,High,General / Low Priority
truongquynhanh1201,Trương Quỳnh Anh,Việt Nam,74.65,,,1650000.0,95500.0,1.34,5272192.0,,"Hát nhép, Nhảy, Thiết kế & chăm sóc tóc",55.20619895287958,5.787878787878788,Mega,Medium,General / Low Priority
ttnthuy923,Như Thuỳ đây nè 🌸,Việt Nam,77.5,93.0,,520000.0,328300.0,5.97,19708362.0,,"Gia đình, Tình yêu & Mối quan hệ lãng mạn",60.03156259518733,63.13461538461539,Macro,High,General / Low Priority
ttruc.__,lạnh lùng nhất tiktok,Việt Nam,77.6,95.8,,3200000.0,831800.0,7.32,23419166.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm, Thương mại điện tử (không dùng ứng dụng), Tin tức và Giải trí","Hát nhép, Nhảy",28.154804039432555,25.99375,Mega,High,General / Low Priority
ttveres,Tổng Thống Veres,Việt Nam,79.2,92.65,,1100000.0,85600.0,4.574999999999999,5261500.0,Ứng dụng,Trò chơi điện tử,61.4661214953271,7.781818181818181,Mega,Medium,General / Low Priority
tuanfamily88,Tuấn Family 🤌,Việt Nam,83.0,97.3,,456500.0,18000.0,5.78,5000000.0,,"Cuộc sống hàng ngày, Khám phá nhà hàng, Trò chơi không phải điện tử",277.77777777777777,3.943044906900329,Mid-tier,Medium,High Reach - Low Efficiency
tuankha0808_03,Tuấn Kha FF 🇻🇳,Việt Nam,89.2,93.45,,1250000.0,42850.0,3.63,5000000.0,,"Trò chơi không phải điện tử, Trò chơi điện tử",116.68611435239207,3.428,Mega,Medium,General / Low Priority
tuankhongcan.official2,Tuấn Không Cận,Việt Nam,75.85,,,1200000.0,65950.0,2.26,5000000.0,,"Cuộc sống hàng ngày, Khám phá nhà hàng, Tình yêu & Mối quan hệ lãng mạn",75.8150113722517,5.495833333333334,Mega,Medium,General / Low Priority
tuankiet.2000,Kiệt Hà Tịnh,Việt Nam,79.7,97.2,,10200000.0,986600.0,11.56,82010453.0,"Làm đẹp và chăm sóc cá nhân, Nước hoa, Sản phẩm gia dụng, Tin tức và Giải trí","Hài kịch, Nhảy",83.12431887289682,9.672549019607843,Mega,Premium,Awareness Booster
tuanmo.official,Tuấn Mõ,Việt Nam,74.30000000000001,,,1400000.0,394600.0,3.245,13153750.0,"Chăm sóc miệng, Làm đẹp và chăm sóc cá nhân, Tin tức và Giải trí","Cuộc sống hàng ngày, Nhảy, Phim ảnh & Truyền hình, Tình yêu & Mối quan hệ lãng mạn",33.33438925494171,28.185714285714287,Mega,Medium,General / Low Priority
tuanngocday,Tuấn Ngọc đây!,Việt Nam,78.6,90.9,,2800000.0,117850.0,3.46,31569000.0,"Công nghệ & Đồ điện tử, Dịch vụ đời sống, Thiết bị","Phần mềm & Ứng dụng, Sản phẩm công nghệ & Thử nghiệm",267.87441663131096,4.208928571428571,Mega,High,General / Low Priority
tuantudo86,"Tuấn ""Tự Do""",Việt Nam,74.44999999999999,,,911650.0,278550.0,2.535,8788186.0,"Dịch vụ kinh doanh, Sản phẩm gia dụng","Cuộc sống hàng ngày, Mukbang & Nếm thức ăn, Nấu ăn & Công thức nấu ăn",31.54976126368695,30.554489113146495,Macro,Medium,General / Low Priority
tuanvilla_1999,🔥 Tuấn Anh 🔥,Việt Nam,90.30000000000001,,99.2,2000000.0,123950.0,1.43,2000000.0,,"Gia đình, Hướng dẫn & mẹo làm đẹp, Tình yêu & Mối quan hệ lãng mạn",16.135538523598225,6.1975,Mega,Low,General / Low Priority
tuhuyenvlog,Tú Mai,Việt Nam,91.2,,90.4,2000000.0,203500.0,4.39,5398554.0,,"Cuộc sống hàng ngày, Hài kịch, Mukbang & Nếm thức ăn",26.528520884520884,10.174999999999999,Mega,Medium,General / Low Priority
tuilachanehhh_,Độc Lạ Bình Bông 🌷,Việt Nam,78.3,91.0,,920500.0,66000.0,6.29,3500000.0,,Nhảy,53.03030303030303,7.170016295491581,Macro,Low,General / Low Priority
tuilagray,🐜 ĐẶNG THÁI gray,Việt Nam,79.1,95.1,,1400000.0,90950.0,10.219999999999999,3500000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Thương mại điện tử (không dùng ứng dụng), Ứng dụng","Hài kịch, Hát nhép",38.48268279274327,6.496428571428571,Mega,Low,General / Low Priority
tuishue,Ht,Việt Nam,80.0,96.5,,599700.0,355700.0,15.7,80000000.0,,Nhảy,224.9086308687096,59.31298982824745,Macro,Premium,Awareness Booster
tuitenbo.official,TUI TÊN BÔ,Việt Nam,78.65,95.8,,602050.0,390600.0,6.460000000000001,1500000.0,,"Cuộc sống hàng ngày, Trò chơi điện tử",3.8402457757296466,64.87833236442157,Macro,Low,Cost-efficient
tuongvyy,Tường Vyy ( Vê Vê ),Việt Nam,79.0,94.4,,11900000.0,292400.0,8.12,25000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân, Mẹ & Bé","Hát nhép, Nhảy, Âm nhạc",85.49931600547195,2.457142857142857,Mega,High,General / Low Priority
tuquy2ne,TỨ QUÝ 2,Việt Nam,78.1,93.0,,639500.0,59800.0,8.44,6201594.0,"Làm đẹp và chăm sóc cá nhân, Sản phẩm chăm sóc cá nhân và làm đẹp khác, Ứng dụng","Hài kịch, Nhảy",103.70558528428094,9.351055512118842,Macro,Medium,General / Low Priority
tuyen_13203,Thanh Tuyền_🥟,Việt Nam,90.9,,100.0,843500.0,410300.0,2.72,15000000.0,"Chăm sóc da, Làm đẹp và chăm sóc cá nhân","Hát nhép, Nhảy, Trang phục",36.5586156470875,48.64256075874333,Macro,High,General / Low Priority
tuyenpoi,Tuyến Pói,Việt Nam,78.2,,,777100.0,223700.0,2.64,7681000.0,,"Hài kịch, Tiểu phẩm",34.33616450603487,28.78651396216703,Macro,Medium,General / Low Priority
tuyensaphia_92,Tuyen Saphia,Việt Nam,74.6,,,1300000.0,149000.0,2.5700000000000003,10345108.0,,,69.43025503355705,11.461538461538462,Mega,Medium,General / Low Priority
tuyenxutv,Tuyền Xu TV,Việt Nam,90.3,,96.0,3900000.0,101500.0,3.12,15000000.0,"Dịch vụ đời sống, Game, Ứng dụng","Hướng dẫn & mẹo làm đẹp, Trò chơi điện tử, Tình yêu & Mối quan hệ lãng mạn",147.7832512315271,2.6025641025641026,Mega,High,General / Low Priority
tuyet22i,Ngôi Sao Cấp 6,Việt Nam,80.25,93.35,,345450.0,105600.0,12.83,5000000.0,,"Hoạt hình & Cosplay, Nhân văn & Khoa học, Tin tức thể thao",47.34848484848485,30.568823273990446,Mid-tier,Medium,General / Low Priority
tuyetruoi88,Tuyết Ruồi 88,Việt Nam,77.80000000000001,93.7,,1100000.0,154000.0,4.58,5000000.0,,"Cuộc sống hàng ngày, Hát nhép, Mukbang & Nếm thức ăn, Tình yêu & Mối quan hệ lãng mạn",32.467532467532465,14.000000000000002,Mega,Medium,General / Low Priority
tvcantho,Cần Thơ - Báo & PTTH,Việt Nam,73.3,,,1600000.0,12200.0,1.55,2111270.0,,Tin tức xã hội & Sự kiện,173.05491803278687,0.7625,Mega,Low,General / Low Priority
tycutelacloi,đẹp và tàn nhẫn,Việt Nam,74.7,,,340100.0,819000.0,11.04,13179700.0,"Làm đẹp và chăm sóc cá nhân, Nước hoa",Siêu nhiên & Kinh dị,16.092429792429794,240.8115260217583,Mid-tier,Medium,Cost-efficient
tyle1994,Ty Lê,Việt Nam,77.5,97.2,,3900000.0,1100000.0,3.5,7708102.0,,"Cuộc sống hàng ngày, Hướng dẫn & mẹo làm đẹp",7.007365454545455,28.205128205128204,Mega,Medium,Awareness Booster
ugnyl,ugnyl,Việt Nam,79.4,97.3,,249800.0,143100.0,13.55,2500000.0,"Làm đẹp và chăm sóc cá nhân, Mỹ phẩm","Hát nhép, Hướng dẫn & mẹo làm đẹp, Nhảy",17.470300489168412,57.28582866293035,Mid-tier,Low,General / Low Priority
user00251807,Kiềucuaa,Việt Nam,80.7,95.8,,961400.0,249300.0,8.43,13469314.0,,"Hát nhép, Nhảy",54.02853590052146,25.930934054503847,Macro,Medium,Collab-ready
utta17.6.99,Út.Tạ,Việt Nam,79.4,93.0,,766600.0,7500.0,0.84,1401430.0,,"Hài kịch, Mukbang & Nếm thức ăn, Nhảy, Trang phục, Ô tô",186.85733333333334,0.9783459431254893,Macro,Low,General / Low Priority
